rank,name,country,region,hospital_type,total_score,percentile,certification_count
2050,S. Palaniandi Mudaliar Memorial Hospital,India,Unknown,General Hospital,12.0,78.86,1
2051,S. R. Hospital & Research Center,India,Unknown,General Hospital,12.0,78.85,1
2052,S.B Hospital;Urology,India,Unknown,General Hospital,12.0,78.84,1
2053,S.N. Super Speciality Hospital Pvt. Ltd.,India,Unknown,Multi-specialty Hospital,12.0,78.83,1
2054,S.N.Medical College Hsk Hospital & Rc,India,Unknown,Teaching Hospital,12.0,78.82,1
2055,S.N.Pareek Memorial Hospital & Research Centre Sansthan,India,Unknown,General Hospital,12.0,78.81,1
2056,S.S.Hospital & Research Centre,India,Unknown,General Hospital,12.0,78.79,1
2057,S.S.Hospital And Research Centre,India,Unknown,General Hospital,12.0,78.78,1
2058,Sabine Hospital & Research Centre Pvt Ltd,India,Unknown,General Hospital,12.0,78.77,1
2059,Sachin Hospital,India,Unknown,General Hospital,12.0,78.76,1
2060,Sacred Heart General Hospital,India,Unknown,Cardiac Specialty,12.0,78.75,1
2061,Sacred Heart Mission Hospital,India,Unknown,Cardiac Specialty,12.0,78.74,1
2062,Sacred Oak Hospital,India,Unknown,General Hospital,12.0,78.73,1
2063,Sadbhavana Hospital & Medical Research Centre,India,Unknown,General Hospital,12.0,78.72,1
2064,Sadvichar General Hospital & Nursing Home,India,Unknown,Nursing Home,12.0,78.71,1
2065,Safe & Cure Superspecialities Hospital Pvt. Ltd.,India,Unknown,General Hospital,12.0,78.70,1
2066,Safe Super Specialty Hospital,India,Unknown,Multi-specialty Hospital,12.0,78.69,1
2067,Sagarshree Hospital And Research Institute Pvt. Ltd.,India,Unknown,General Hospital,12.0,78.68,1
2068,Sahara Hospital,India,Unknown,General Hospital,12.0,78.67,1
2069,Saharsh Hospital And Research Center,India,Unknown,General Hospital,12.0,78.66,1
2070,Sahid Khudiram Bose Hospital,India,Unknown,General Hospital,12.0,78.65,1
2071,Sahrudaya Hospital,India,Unknown,General Hospital,12.0,78.64,1
2072,Sahu Rameshwar Saran Kothiwal Hospital Heart & Neuro Centre,India,Unknown,Cardiac Specialty,12.0,78.63,1
2073,Sahyog Hospital And Research Centre,India,Unknown,General Hospital,12.0,78.62,1
2074,Sai Asian Hospital,India,Unknown,General Hospital,12.0,78.61,1
2075,Sai Child Care Hospital,India,Unknown,Pediatric Specialty,12.0,78.60,1
2076,Sai Krishna Super Speciality Neuro Hospital,India,Unknown,Neurology Specialty,12.0,78.59,1
2077,Sai Mauli Multispeciality Hospital,India,Unknown,General Hospital,12.0,78.58,1
2078,Sai Medicure Services Pvt. Ltd. (Sai Hospital),India,Unknown,General Hospital,12.0,78.57,1
2079,Sai Preet Bhalke Vydehi Hospital,India,Unknown,General Hospital,12.0,78.56,1
2080,Sai Saburi Hospitals Private Limited,India,Unknown,General Hospital,12.0,78.55,1
2081,Sai Shradha Heaith Care Center,India,Unknown,General Hospital,12.0,78.54,1
2082,Sai Siddhartha Super Speciality Hospital,India,Unknown,Multi-specialty Hospital,12.0,78.53,1
2083,Sai Snehdeep Hospital,India,Unknown,General Hospital,12.0,78.52,1
2084,Sai Sparsh Childrens Hospital,India,Unknown,Pediatric Specialty,12.0,78.51,1
2085,Sai Sudha Hospital,India,Unknown,General Hospital,12.0,78.50,1
2086,Sai Tirumala Super Speciality Hospital,India,Unknown,Multi-specialty Hospital,12.0,78.49,1
2087,Saiamrut Multispeciality Hospital Llp,India,Unknown,General Hospital,12.0,78.47,1
2088,Saket Hospital,India,Unknown,General Hospital,12.0,78.46,1
2089,Sakthi Hospital & Research Centre,India,Unknown,General Hospital,12.0,78.45,1
2090,Salem Gopi Hospitals Pvt.Ltd.,India,Unknown,General Hospital,12.0,78.44,1
2091,Salem Polyclinic,India,Unknown,Clinic,12.0,78.43,1
2092,Salvation Hospital,India,Unknown,General Hospital,12.0,78.42,1
2093,Samal Care Pvt. Ltd.,India,Unknown,General Hospital,12.0,78.41,1
2094,Samaritan Hospital,India,Unknown,General Hospital,12.0,78.40,1
2095,Samarth Neuro & Superspeciality Hospital,India,Unknown,Neurology Specialty,12.0,78.39,1
2096,Samay Hospital (A Unit Of Glasgow Hospital Private Limited),India,Unknown,General Hospital,12.0,78.38,1
2097,Samda Superspeciality Hospital,India,Unknown,General Hospital,12.0,78.37,1
2098,Samford Hospital Pvt. Ltd.,India,Unknown,General Hospital,12.0,78.36,1
2099,Samishta Hospital & Research Institute,India,Unknown,General Hospital,12.0,78.35,1
2100,Samraksha Hospital (A Unit Of Samraksha Health Care Pvt. Ltd.),India,Unknown,General Hospital,12.0,78.34,1
2101,San Jos Parish Hospital,India,Unknown,General Hospital,12.0,78.33,1
2102,Sanchore Hospital,India,Unknown,General Hospital,12.0,78.32,1
2103,Sandhya Hospital,India,Unknown,General Hospital,12.0,78.31,1
2104,Sangam Multispeciality Hospital,India,Unknown,General Hospital,12.0,78.30,1
2105,Sania Hospital,India,Unknown,General Hospital,12.0,78.29,1
2106,Sanjay Gandhi Institute Of Trauma And Orthopaedics,India,Unknown,Orthopedic Specialty,12.0,78.28,1
2107,Sanjay Gandhi Memorial Hospital,India,Unknown,General Hospital,12.0,78.27,1
2108,Sanjay Hospital,India,Unknown,General Hospital,12.0,78.26,1
2109,Sanjeevan Hospital & Research Centre,India,Unknown,General Hospital,12.0,78.25,1
2110,Sanjeevan Hospital Icu Pvt Ltd,India,Unknown,General Hospital,12.0,78.24,1
2111,Sanjeevan Multispecialty Hospital & Research Institute,India,Unknown,Multi-specialty Hospital,12.0,78.23,1
2112,Sanjeevani Hospital And Research Center,India,Unknown,General Hospital,12.0,78.22,1
2113,Sanjeevani Multispecialty Hospital,India,Unknown,Multi-specialty Hospital,12.0,78.21,1
2114,Sanjeevani Nursing Home,India,Unknown,Nursing Home,12.0,78.20,1
2115,Sanjeevani Orthopedic And Fracture Hospital,India,Unknown,Orthopedic Specialty,12.0,78.19,1
2116,Sanjeevani Surgical & General Hospital,India,Unknown,General Hospital,12.0,78.18,1
2117,Sanjeevani Vyas Hospital,India,Unknown,General Hospital,12.0,78.17,1
2118,Sanjeevini Medlife Hospital India Private Limited,India,Unknown,General Hospital,12.0,78.15,1
2119,Sanjeevini Superspeciality Hospital,India,Unknown,General Hospital,12.0,78.14,1
2120,Sanjivani Hospital & Research Center,India,Unknown,General Hospital,12.0,78.13,1
2121,Sanjivani Multispeciality Hospital,India,Unknown,General Hospital,12.0,78.12,1
2122,Sanjivani Nursing Home,India,Unknown,Nursing Home,12.0,78.11,1
2123,Sanjivi Hospital,India,Unknown,General Hospital,12.0,78.10,1
2124,Sanjo Hospital,India,Unknown,General Hospital,12.0,78.09,1
2125,Sanjoe Hospital,India,Unknown,General Hospital,12.0,78.08,1
2126,Sankalpa Super Speciality Hospital,India,Unknown,Multi-specialty Hospital,12.0,78.07,1
2127,Sankar Foundation,India,Unknown,General Hospital,12.0,78.06,1
2128,Sankara Multi Speciality Hospital,India,Unknown,General Hospital,12.0,78.05,1
2129,Sanskar Hospital & Research Center,India,Unknown,General Hospital,12.0,78.04,1
2130,Sanskaram Hospital & Trauma Center,India,Unknown,General Hospital,12.0,78.03,1
2131,Sant Dynaneshwar Hospital,India,Unknown,General Hospital,12.0,78.02,1
2132,Sant Gajanan Maharaj Rural Hospital,India,Unknown,General Hospital,12.0,78.01,1
2133,Sant Ishar Singh General & Multispeciality Hospital,India,Unknown,General Hospital,12.0,78.00,1
2134,Sant Shri Dr. Ramrao Maharaj Arogyadham Hospital & Critical Care Centre,India,Unknown,General Hospital,12.0,77.99,1
2135,Santhi Hospital,India,Unknown,General Hospital,12.0,77.98,1
2136,Santhi Ortho Hospital,India,Unknown,Orthopedic Specialty,12.0,77.97,1
2137,Santiniketan Medical College & Hospital,India,Unknown,Teaching Hospital,12.0,77.96,1
2138,Santom Hospital Pvt. Ltd.,India,Unknown,General Hospital,12.0,77.95,1
2139,Santosh Hospital,India,Unknown,General Hospital,12.0,77.94,1
2140,Sapphire Hospitals Pvt. Ltd,India,Unknown,General Hospital,12.0,77.93,1
2141,Sapra Multi Specialty Hospital,India,Unknown,Multi-specialty Hospital,12.0,77.92,1
2142,Sara Multispeciality Hospital Pvt. Ltd.,India,Unknown,General Hospital,12.0,77.91,1
2143,Sarada Multispeciality Hospital,India,Unknown,General Hospital,12.0,77.90,1
2144,Saran Hospital & Institute Of Paramedical Sciences,India,Unknown,General Hospital,12.0,77.89,1
2145,Saraswathi Hospital,India,Unknown,General Hospital,12.0,77.88,1
2146,Saraswathi Institute Of Medical Sciences,India,Unknown,General Hospital,12.0,77.87,1
2147,Saravana Multi Speciality Hospital Private Limited,India,Unknown,General Hospital,12.0,77.86,1
2148,Sardar Patel Hospital,India,Unknown,General Hospital,12.0,77.85,1
2149,Sarji Hospital,India,Unknown,General Hospital,12.0,77.84,1
2150,Sarji Super Speciality Hospital,India,Unknown,Multi-specialty Hospital,12.0,77.82,1
2151,Saroj Hospital,India,Unknown,General Hospital,12.0,77.81,1
2152,Saroj Medical Institute,India,Unknown,General Hospital,12.0,77.80,1
2153,Saroja Multispeciality Hospital (A Unit Of Saroja Nursing Home),India,Unknown,Nursing Home,12.0,77.79,1
2154,Sarthak Hospital,India,Unknown,General Hospital,12.0,77.78,1
2155,Sarv Multispeciality Hospital Pvt. Ltd.,India,Unknown,General Hospital,12.0,77.77,1
2156,Sarvamangal Hospital,India,Unknown,General Hospital,12.0,77.76,1
2157,Sarvesh Health City (A Unit Of Hksd Sarvodaya Healthcare),India,Unknown,General Hospital,12.0,77.75,1
2158,Sarvhit Mediserve Private Limited,India,Unknown,General Hospital,12.0,77.74,1
2159,Sarvodaya Hospital & Institute Of Medical Science,India,Unknown,General Hospital,12.0,77.73,1
2160,Sarvodaya Superspeciality Hospital & Heart Centre,India,Unknown,Cardiac Specialty,12.0,77.72,1
2161,Sashi Bhusan Memorial Hospital Pvt. Ltd.,India,Unknown,General Hospital,12.0,77.71,1
2162,Satara Hospital & Research Centre Pvt. Ltd.,India,Unknown,General Hospital,12.0,77.70,1
2163,Sattya Sai Seba Sadan,India,Unknown,General Hospital,12.0,77.69,1
2164,Satva Hospital Run By Satva Medicare,India,Unknown,General Hospital,12.0,77.68,1
2165,Satya Sai Platinum Hospital,India,Unknown,General Hospital,12.0,77.67,1
2166,Satyabhama Hospital,India,Unknown,General Hospital,12.0,77.66,1
2167,Satyam Medicare Hospital,India,Unknown,General Hospital,12.0,77.65,1
2168,Sau Shantabai Shivshankar Arali Multispeciality Hospital,India,Unknown,General Hospital,12.0,77.64,1
2169,Saurashtra Children Hospital,India,Unknown,Pediatric Specialty,12.0,77.63,1
2170,Saveetha Medical College And Hospital,India,Unknown,Teaching Hospital,12.0,77.62,1
2171,Savita Superspeciality Hospital (A Unit Of Soalce Healthcare Pvt. Ltd.),India,Unknown,General Hospital,12.0,77.61,1
2172,Savitri Hospital Charitable Trust,India,Unknown,General Hospital,12.0,77.60,1
2173,Sbd District Hospital,India,Unknown,Government Hospital,12.0,77.59,1
2174,Sbj Health Centre,India,Unknown,General Hospital,12.0,77.58,1
2175,Schieffelin Institute Of Health-Research & Leprosy Health,India,Unknown,General Hospital,12.0,77.57,1
2176,Scpm Hospital Private Limited,India,Unknown,General Hospital,12.0,77.56,1
2177,Sda Diamond Hospital And Medical Research Center,India,Unknown,General Hospital,12.0,77.55,1
2178,Sdm Narayana Heart Centre,India,Unknown,Cardiac Specialty,12.0,77.54,1
2179,Sds Global Hospital,India,Unknown,General Hospital,12.0,77.53,1
2180,Seasons Hospital(A Unit Of Slokha Healthcare Pvt. Ltd.),India,Unknown,General Hospital,12.0,77.52,1
2181,Secure Hospital,India,Unknown,General Hospital,12.0,77.50,1
2182,Secure Icu & Speciality Hospital,India,Unknown,General Hospital,12.0,77.49,1
2183,Seesha Karunya Community Hospital,India,Unknown,General Hospital,12.0,77.48,1
2184,Select Hospital,India,Unknown,General Hospital,12.0,77.47,1
2185,Senthil Hospital,India,Unknown,General Hospital,12.0,77.46,1
2186,Seshadri Superspeciality Hospital,India,Unknown,General Hospital,12.0,77.45,1
2187,Seth Mannulal Jagannathdas Trust Hospital,India,Unknown,General Hospital,12.0,77.44,1
2188,Seth Nandlal Dhoot Hospital,India,Unknown,General Hospital,12.0,77.43,1
2189,Seva Multispeciality Hospital,India,Unknown,General Hospital,12.0,77.42,1
2190,Seva Super Speciality & Critical Care Center,India,Unknown,Multi-specialty Hospital,12.0,77.41,1
2191,Sevakshetra,India,Unknown,General Hospital,12.0,77.40,1
2192,Sevana Hospital & Research Centre (Pvt.) Ltd.,India,Unknown,General Hospital,12.0,77.39,1
2193,Sevasadan Life Line Super Specificity Hospital,India,Unknown,General Hospital,12.0,77.38,1
2194,Sevasadan Niramay Private Limited,India,Unknown,General Hospital,12.0,77.37,1
2195,Seven Rangers Healthcare Pvt. Ltd.,India,Unknown,General Hospital,12.0,77.36,1
2196,Seven Star Multispeciality Hospital,India,Unknown,General Hospital,12.0,77.35,1
2197,Sevenstar Hospital,India,Unknown,General Hospital,12.0,77.34,1
2198,Sewa Hospital & Research Centre,India,Unknown,General Hospital,12.0,77.33,1
2199,Sewakunj Hospital & Research Center,India,Unknown,General Hospital,12.0,77.32,1
2200,Sgn Hospital & Infertility Center Pvt. Ltd.,India,Unknown,General Hospital,12.0,77.31,1
2201,Sgs Super Specialty Hospital (Run By Shree Hari Arogyam Foundation),India,Unknown,Multi-specialty Hospital,12.0,77.30,1
2202,Sh Medical Centre,India,Unknown,General Hospital,12.0,77.29,1
2203,Shah Lifeline Hospital & Heart Institute Pvt. Ltd.,India,Unknown,Cardiac Specialty,12.0,77.28,1
2204,Shah Satnam Ji Speciality Hospitals,India,Unknown,General Hospital,12.0,77.27,1
2205,Shaheed Bhai Sukha Singh Mehtab Singh Memorial General Hospital,India,Unknown,General Hospital,12.0,77.26,1
2206,Shahi Global Hospital,India,Unknown,General Hospital,12.0,77.25,1
2207,Shaishav Children S Hospital And Research Center Pvt. Ltd,India,Unknown,Pediatric Specialty,12.0,77.24,1
2208,Shakuntala Hospital,India,Unknown,General Hospital,12.0,77.23,1
2209,Shalini Hospital Private Limited,India,Unknown,General Hospital,12.0,77.22,1
2210,Shalinitai Meghe Hospital & Research Centre,India,Unknown,General Hospital,12.0,77.21,1
2211,Shalom Orthopaedic Hospital,India,Unknown,Orthopedic Specialty,12.0,77.20,1
2212,Shanbhag Hospital,India,Unknown,General Hospital,12.0,77.19,1
2213,Shankracharya Netralaya,India,Unknown,General Hospital,12.0,77.17,1
2214,Shanmuga Hospitals And Salem Cancer Institute,India,Unknown,Cancer Specialty,12.0,77.16,1
2215,Shanti Devi Memorial Hospital,India,Unknown,General Hospital,12.0,77.15,1
2216,Shanti Hospital & Surgical Center,India,Unknown,General Hospital,12.0,77.14,1
2217,Sharada Clinic & Erram Multispeciality Hospital,India,Unknown,Clinic,12.0,77.13,1
2218,Sharanya Multispeciality Hospital,India,Unknown,General Hospital,12.0,77.12,1
2219,Sharda Narayan Hospital,India,Unknown,General Hospital,12.0,77.11,1
2220,Shashwat Health Services Pvt. Ltd. Shashwat Hospital,India,Unknown,General Hospital,12.0,77.10,1
2221,Shatayu Hospital And Research Centre,India,Unknown,General Hospital,12.0,77.09,1
2222,Shatwik Hospital Pvt. Ltd.,India,Unknown,General Hospital,12.0,77.08,1
2223,Sheela Clinic,India,Unknown,Clinic,12.0,77.07,1
2224,Shekhar Sarraf Memorial Hospital,India,Unknown,General Hospital,12.0,77.06,1
2225,Shenbagam Hospitals (P) Ltd,India,Unknown,General Hospital,12.0,77.05,1
2226,Shendge Hospital & Research Centre,India,Unknown,General Hospital,12.0,77.04,1
2227,Sheth Shri Pukhraj Raichand General Hospital,India,Unknown,General Hospital,12.0,77.03,1
2228,Shetyevision Hospital,India,Unknown,Eye Specialty,12.0,77.02,1
2229,Shibarati Eye Care & Nursing Home,India,Unknown,Eye Specialty,12.0,77.01,1
2230,Shirdi Sai Hospital Pvt. Ltd.,India,Unknown,General Hospital,12.0,77.00,1
2231,Shitla Sahai Institute Of Medical Sciences,India,Unknown,General Hospital,12.0,76.99,1
2232,Shiv Hospital,India,Unknown,General Hospital,12.0,76.98,1
2233,Shiv Surgical Nursing Home Pvt. Ltd.,India,Unknown,Nursing Home,12.0,76.97,1
2234,Shivalik Medical Centre Pvt. Ltd.,India,Unknown,General Hospital,12.0,76.96,1
2235,Shivam Hospital (Unit Of Rr Hospitals Pvt. Ltd.),India,Unknown,General Hospital,12.0,76.95,1
2236,Shivam Hospitals,India,Unknown,General Hospital,12.0,76.94,1
2237,Shivam Multispeciality & Accident Care Centre,India,Unknown,General Hospital,12.0,76.93,1
2238,Shivam Superspecialty Hospital,India,Unknown,General Hospital,12.0,76.92,1
2239,Shivanshu Multispeciality Hospital,India,Unknown,General Hospital,12.0,76.91,1
2240,Shlok Hospital Llp,India,Unknown,General Hospital,12.0,76.90,1
2241,Shm Hospital & Research Centre,India,Unknown,General Hospital,12.0,76.89,1
2242,Shoor Hospital,India,Unknown,General Hospital,12.0,76.88,1
2243,Shraddha Hospital,India,Unknown,General Hospital,12.0,76.87,1
2244,Shree Bajarangdasbapa Arogyadham,India,Unknown,General Hospital,12.0,76.85,1
2245,Shree Basavalingappa Nisty Memorial Heart Centre,India,Unknown,Cardiac Specialty,12.0,76.84,1
2246,Shree Bhagwan Mahaveer Multispeciality Hospital,India,Unknown,General Hospital,12.0,76.83,1
2247,Shree Chintamani Hospital,India,Unknown,General Hospital,12.0,76.82,1
2248,Shree Giriraj Multispeciality Hospital,India,Unknown,General Hospital,12.0,76.81,1
2249,Shree Goverdhan Critical Care Maternity Trauma Center And Multispeciality Hospital,India,Unknown,Women & Child Specialty,12.0,76.80,1
2250,Shree Gurunanak Hospital And Research Center,India,Unknown,General Hospital,12.0,76.79,1
2251,Shree Harneshwar Clinic,India,Unknown,Clinic,12.0,76.78,1
2252,Shree Hospitals (A Unit Of Odisha Multispeciality Hospital & Trauma Care Centre Pvt Ltd.),India,Unknown,General Hospital,12.0,76.77,1
2253,Shree Jain Hospital & Research Centre,India,Unknown,General Hospital,12.0,76.76,1
2254,Shree Magla Hospital,India,Unknown,General Hospital,12.0,76.75,1
2255,Shree Mayureshwar Rural Hospital,India,Unknown,General Hospital,12.0,76.74,1
2256,Shree Multispeciality Hospital,India,Unknown,General Hospital,12.0,76.73,1
2257,Shree Pragati Foundatios Hira Mongi Navneet Hospital,India,Unknown,General Hospital,12.0,76.72,1
2258,Shree Radhakrishna Multispecialty Hospital,India,Unknown,Multi-specialty Hospital,12.0,76.71,1
2259,Shree Raghunath Hospital,India,Unknown,General Hospital,12.0,76.70,1
2260,Shree Ram Hospital,India,Unknown,General Hospital,12.0,76.69,1
2261,Shree Ram Mohan Critical Care And Multispeciality Hospital,India,Unknown,General Hospital,12.0,76.68,1
2262,Shree Sai Hospital & Trauma Centre,India,Unknown,General Hospital,12.0,76.67,1
2263,Shree Sathya Subha Hospital,India,Unknown,General Hospital,12.0,76.66,1
2264,Shree Sevenhills Hospital,India,Unknown,General Hospital,12.0,76.65,1
2265,Shree Shiv Prasad Gupt,India,Unknown,General Hospital,12.0,76.64,1
2266,Shree Shubh Hospital,India,Unknown,General Hospital,12.0,76.63,1
2267,Shree Siddheshwar Multispeciality Hospital,India,Unknown,General Hospital,12.0,76.62,1
2268,Shree Sivaa Hospital Pvt. Ltd.,India,Unknown,General Hospital,12.0,76.61,1
2269,Shree Superspeciality Hospital Pvt. Ltd. (Shree Ganga Hospital),India,Unknown,General Hospital,12.0,76.60,1
2270,Shree Vighnaharta Superspeciality Hospital,India,Unknown,General Hospital,12.0,76.59,1
2271,Shree Vinayak Hospital,India,Unknown,General Hospital,12.0,76.58,1
2272,Shreedeep Hospital,India,Unknown,General Hospital,12.0,76.57,1
2273,Shreedevi Hospital,India,Unknown,General Hospital,12.0,76.56,1
2274,Shreeja Hospital (A Unit Of Shreeja Healthcare Pvt. Ltd.),India,Unknown,General Hospital,12.0,76.55,1
2275,Shreeji Multispeciality Hospital,India,Unknown,General Hospital,12.0,76.53,1
2276,Shreejii Hospital & Research Center,India,Unknown,General Hospital,12.0,76.52,1
