rank,name,country,region,hospital_type,total_score,percentile,certification_count
1255,Star Hospitals,India,Asia-Pacific,General Hospital,16.800000000000004,21.03,1
1256,Star Synergy Hospital (A Unit Of Saurashtra Medicare LLP),India,Asia-Pacific,General Hospital,16.800000000000004,20.97,1
1257,Starcare Hospital Kozhikode Private Limited,India,Asia-Pacific,General Hospital,16.800000000000004,20.91,1
1258,Sterling Cancer Hospital,India,Asia-Pacific,Cancer Specialty,16.800000000000004,20.84,1
1259,Sterling Hospitals,India,Asia-Pacific,General Hospital,16.800000000000004,20.78,1
1260,Sterling Ram Krishna Speciality Hospital; Gandhidham,India,Asia-Pacific,General Hospital,16.800000000000004,20.72,1
1261,Suchirayu Healthcare Solution Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,20.65,1
1262,Sudha Hospital & Medical Research Centre Pvt. Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,20.59,1
1263,Sudha Surgical Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,20.53,1
1264,Sukhda Multi Speciality Hospital (A Unit of Vandam Healthcare Pvt. Ltd),India,Asia-Pacific,General Hospital,16.800000000000004,20.47,1
1265,Sum Ultimate Medicare,India,Asia-Pacific,General Hospital,16.800000000000004,20.40,1
1266,Sumitra Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,20.34,1
1267,Sun Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,20.28,1
1268,Sun Medical and Research Centre (A Unit of Trichur Heart Hospital Ltd.),India,Asia-Pacific,Cardiac Specialty,16.800000000000004,20.21,1
1269,Sundaram Medical Foundation,India,Asia-Pacific,General Hospital,16.800000000000004,20.15,1
1270,Sunflag Global Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,20.09,1
1271,Sunrise Hospitals (A Unit of NS Health Care Services Pvt. Ltd.),India,Asia-Pacific,General Hospital,16.800000000000004,20.03,1
1272,Sunrise Institute Of Medical Science; Vazhakkala Village,India,Asia-Pacific,Teaching Hospital,16.800000000000004,19.96,1
1273,Sunshine Global Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,19.90,1
1274,Sunshine Global hospitals,India,Asia-Pacific,General Hospital,16.800000000000004,19.84,1
1275,Sunshine Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,19.77,1
1276,Super-Speciality Hospital; Netaji Subhash Chandra Bose Medical College,India,Asia-Pacific,Teaching Hospital,16.800000000000004,19.71,1
1277,Supercare Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,19.65,1
1278,Superspeciality Hospital; JAH Campus,India,Asia-Pacific,General Hospital,16.800000000000004,19.58,1
1279,Supreme Hospitals Private Limited - (Earlier Certificate issued in the Name of Supreme Hospital),India,Asia-Pacific,General Hospital,16.800000000000004,19.52,1
1280,Surat Institute of Medical Science LLP,India,Asia-Pacific,Teaching Hospital,16.800000000000004,19.46,1
1281,Surbhi Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,19.40,1
1282,Surya Children's Medicare Pvt. Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,19.33,1
1283,Surya Childrens Medicare Private Limited,India,Asia-Pacific,General Hospital,16.800000000000004,19.27,1
1284,Surya Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,19.21,1
1285,Surya Kiran Hospital Private Limited,India,Asia-Pacific,General Hospital,16.800000000000004,19.14,1
1286,Surya Mother & Child Super Speciality Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,19.08,1
1287,Sushila Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,19.02,1
1288,Sushrut Hospital and Research Centre (A Unit of Chembur Hospital Project Trust),India,Asia-Pacific,General Hospital,16.800000000000004,18.95,1
1289,Suvira Hospital (A Unit of Suvira Super Hospitals Pvt. Ltd.),India,Asia-Pacific,General Hospital,16.800000000000004,18.89,1
1290,Suyash Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,18.83,1
1291,Suyash Institute Of Medical Science Pvt. Ltd.,India,Asia-Pacific,Teaching Hospital,16.800000000000004,18.77,1
1292,Swagat Super Speciality Surgical Institute & NH,India,Asia-Pacific,Teaching Hospital,16.800000000000004,18.70,1
1293,Swasthya Hospital Medical Resaerch Centre,India,Asia-Pacific,General Hospital,16.800000000000004,18.64,1
1294,Swastik Multispeciality Hospital & Research Center,India,Asia-Pacific,General Hospital,16.800000000000004,18.58,1
1295,Swastik Multispeciality Hospital LLP,India,Asia-Pacific,General Hospital,16.800000000000004,18.51,1
1296,Swatantra Hospitals Multi Specialities Pvt. Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,18.45,1
1297,Symbiosis University Hospital and Research Centre,India,Asia-Pacific,General Hospital,16.800000000000004,18.39,1
1298,Synergy Institute of Medical Sciences,India,Asia-Pacific,Teaching Hospital,16.800000000000004,18.32,1
1299,Synergy Multispeciality Hospital Private Limited - (Earlier Certificate issued in the Name of Synergy Multispeciality Hospital; LLP),India,Asia-Pacific,General Hospital,16.800000000000004,18.26,1
1300,Synergy Super Speciality Hospital (A Unit of Saurashtra Medicare LLP),India,Asia-Pacific,General Hospital,16.800000000000004,18.20,1
1301,T.N.K.H.N.U. Charity Fund Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,18.14,1
1302,Tagore Hospital & Heart Care Centre Pvt. Ltd.,India,Asia-Pacific,Cardiac Specialty,16.800000000000004,18.07,1
1303,Tagore Hospital and Research Institute (A Unit of Maya Kanwar Ba Mahila Vikas Samiti),India,Asia-Pacific,Teaching Hospital,16.800000000000004,18.01,1
1304,Tantia General Hospital-EEG Center,India,Asia-Pacific,General Hospital,16.800000000000004,17.95,1
1305,Tarak Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,17.88,1
1306,Tata Main Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,17.82,1
1307,Tata Medical Center,India,Asia-Pacific,General Hospital,16.800000000000004,17.76,1
1308,Tender Palm Hospital (Healthplus Research and Medicenter LLP),India,Asia-Pacific,General Hospital,16.800000000000004,17.70,1
1309,Terna Speciality Hospital and Research Centre,India,Asia-Pacific,General Hospital,16.800000000000004,17.63,1
1310,The Calcutta Medical Research Institute,India,Asia-Pacific,Teaching Hospital,16.800000000000004,17.57,1
1311,The Corporate Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,17.51,1
1312,The Gujarat Cancer & Research Institute,India,Asia-Pacific,Cancer Specialty,16.800000000000004,17.44,1
1313,The Gujarat Research & Medical Institute,India,Asia-Pacific,Teaching Hospital,16.800000000000004,17.38,1
1314,The Hans Foundation General Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,17.32,1
1315,The Kidney Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,17.25,1
1316,The Madras Medical Mission Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,17.19,1
1317,The Malankara Orthodox Syrian Church Medical Mission,India,Asia-Pacific,Orthopedic Specialty,16.800000000000004,17.13,1
1318,The Medicity Rudrapur,India,Asia-Pacific,General Hospital,16.800000000000004,17.07,1
1319,The Mission Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,17.00,1
1320,The Oxford Medical College; Hospital And Research Centre,India,Asia-Pacific,Teaching Hospital,16.800000000000004,16.94,1
1321,The Signature Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,16.88,1
1322,The Tertiary Teaching Hospitals of Christian Medical College,India,Asia-Pacific,Teaching Hospital,16.800000000000004,16.81,1
1323,Thiraviam Orthopaedic Hospital,India,Asia-Pacific,Orthopedic Specialty,16.800000000000004,16.75,1
1324,Tirath Ram Shah Charitable Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,16.69,1
1325,Tirumala Medicover Hospital (Sahrudaya Health Care Vizianagaram Pvt. Ltd.),India,Asia-Pacific,General Hospital,16.800000000000004,16.62,1
1326,Travancore Medical College Hospital,India,Asia-Pacific,Teaching Hospital,16.800000000000004,16.56,1
1327,Tricolour Hospitals,India,Asia-Pacific,General Hospital,16.800000000000004,16.50,1
1328,Triveni Health Care (A Unit of Jamdar Hospital Pvt. Ltd.),India,Asia-Pacific,General Hospital,16.800000000000004,16.44,1
1329,Trust Multi Speciality Hospitals,India,Asia-Pacific,General Hospital,16.800000000000004,16.37,1
1330,Tula Hospital (A Unit of Bothanzi Medicals Pvt. Ltd.),India,Asia-Pacific,General Hospital,16.800000000000004,16.31,1
1331,Tulip MultispecilityHospital Pvt.Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,16.25,1
1332,Tx Hospitals Private Limited,India,Asia-Pacific,General Hospital,16.800000000000004,16.18,1
1333,Udai Omni Hospitals Pvt Ltd,India,Asia-Pacific,General Hospital,16.800000000000004,16.12,1
1334,Udayananda Health Care Private Limited,India,Asia-Pacific,General Hospital,16.800000000000004,16.06,1
1335,Ujala Cygnus Brightstar Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,15.99,1
1336,Ujala Cygnus Central Hospital; Haldwani (Nanital),India,Asia-Pacific,General Hospital,16.800000000000004,15.93,1
1337,Ujala Cygnus Kashmir Superspeciality Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,15.87,1
1338,Ujala Cygnus Rainbow Hospital (A Unit of Cygnus Medicare Private Limited),India,Asia-Pacific,General Hospital,16.800000000000004,15.81,1
1339,Ujala Hospital (A Unit of Ujala Healthcare Services Private Limited),India,Asia-Pacific,General Hospital,16.800000000000004,15.74,1
1340,UN Mehta Institute of Cardiology & Research Centre;,India,Asia-Pacific,Cardiac Specialty,16.800000000000004,15.68,1
1341,Unique Hospital Multispeciality & Research Institute,India,Asia-Pacific,Teaching Hospital,16.800000000000004,15.62,1
1342,United CIIGMA Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,15.55,1
1343,United Medicity Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,15.49,1
1344,Unity Hospital ( Unity Care and Health Services Private Ltd ),India,Asia-Pacific,General Hospital,16.800000000000004,15.43,1
1345,Unity Trauma Center and ICU,India,Asia-Pacific,General Hospital,16.800000000000004,15.37,1
1346,Universal Super Speciality Hospital Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,15.30,1
1347,UNM Children Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,15.24,1
1348,Usha Mullapudi Cardiac Centre,India,Asia-Pacific,Cardiac Specialty,16.800000000000004,15.18,1
1349,Usha Prime Multispeciality Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,15.11,1
1350,V One Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,15.05,1
1351,V.G.M. Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,14.99,1
1352,Vadamalayan Hospital (P) Ltd.;,India,Asia-Pacific,General Hospital,16.800000000000004,14.92,1
1353,Vadamalayan Hospitals,India,Asia-Pacific,General Hospital,16.800000000000004,14.86,1
1354,Vardhan Hospital (A Unit of Vardhan Raj Hospital Private Limited),India,Asia-Pacific,General Hospital,16.800000000000004,14.80,1
1355,Vasal Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,14.74,1
1356,Vasavi Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,14.67,1
1357,Vasavi Medical & Research Centre (Vasavi Hospital),India,Asia-Pacific,General Hospital,16.800000000000004,14.61,1
1358,Vasundhara Hospital Limited,India,Asia-Pacific,General Hospital,16.800000000000004,14.55,1
1359,Vedanta Medical Research Foundation (Balco Medical Centre),India,Asia-Pacific,General Hospital,16.800000000000004,14.48,1
1360,Velammal Medical College Hospital & Research Institute,India,Asia-Pacific,Teaching Hospital,16.800000000000004,14.42,1
1361,Velmed Hospital (A Unit of Bharat Heart & Super Speciality Hospitals Pvt. Ltd.),India,Asia-Pacific,Cardiac Specialty,16.800000000000004,14.36,1
1362,Venkateshwar Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,14.29,1
1363,Victor Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,14.23,1
1364,Vidharba Institute of Medical Sciences; Mohan Nagar,India,Asia-Pacific,Teaching Hospital,16.800000000000004,14.17,1
1365,Vijay Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,14.11,1
1366,Vijaya Medical & Educational Trust,India,Asia-Pacific,General Hospital,16.800000000000004,14.04,1
1367,Vikash Multi Specialty Hospital,India,Asia-Pacific,Multi Specialty,16.800000000000004,13.98,1
1368,Vikram Aura Hospitals - (Earlier Certificate issued in the Name of Fortis Lafemme Hospital),India,Asia-Pacific,General Hospital,16.800000000000004,13.92,1
1369,VIMS Hospital (Managed by Nishil Infracon Pvt. Ltd.),India,Asia-Pacific,General Hospital,16.800000000000004,13.85,1
1370,Vinayak Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,13.79,1
1371,Vinayak Medicare Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,13.73,1
1372,Vinayaka Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,13.66,1
1373,Vinayaka Mission Super Speciality Hospitals Pvt. Ltd. - VIMS Hospitals,India,Asia-Pacific,General Hospital,16.800000000000004,13.60,1
1374,Vineeta Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,13.54,1
1375,Virat Hospitals,India,Asia-Pacific,General Hospital,16.800000000000004,13.48,1
1376,Virinchi Hospitals (A Unit of Virinchi Healthcare Pvt. Ltd.),India,Asia-Pacific,General Hospital,16.800000000000004,13.41,1
1377,Virk Hospital Pvt. Ltd,India,Asia-Pacific,General Hospital,16.800000000000004,13.35,1
1378,Vishesh Jupiter Hospital (Unit of Jupiter Hospital Projects Pvt. Ltd.),India,Asia-Pacific,General Hospital,16.800000000000004,13.29,1
1379,Vishnoi Hospital and Surgical Center,India,Asia-Pacific,General Hospital,16.800000000000004,13.22,1
1380,Vivanta Critical Care Private Limited,India,Asia-Pacific,General Hospital,16.800000000000004,13.16,1
1381,Viveka Super Speciality Hospital & Research Centre Pvt. Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,13.10,1
1382,Vivekananda Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,13.04,1
1383,Vivekananda Polyclinic & Institute of Medical Sciences,India,Asia-Pacific,Teaching Hospital,16.800000000000004,12.97,1
1384,Vrudam Institute of Medical Science,India,Asia-Pacific,Teaching Hospital,16.800000000000004,12.91,1
1385,VY Institute of Medical Science Pvt. Ltd.,India,Asia-Pacific,Teaching Hospital,16.800000000000004,12.85,1
1386,Vyas Superspeciality Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,12.78,1
1387,Vydehi Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,12.72,1
1388,Waluj Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,12.66,1
1389,We Care Multispeciality Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,12.59,1
1390,Wellsun Medicity,India,Asia-Pacific,General Hospital,16.800000000000004,12.53,1
1391,WMF's Villoo Poonawalla Memorial Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,12.47,1
1392,Wockhardt Hospital Ltd. - Unit Adams Wylie Memorial,India,Asia-Pacific,General Hospital,16.800000000000004,12.41,1
1393,Wockhardt Hospitals Limited,India,Asia-Pacific,General Hospital,16.800000000000004,12.34,1
1394,Wockhardt Hospitals Ltd.,India,Asia-Pacific,General Hospital,16.800000000000004,12.28,1
1395,Woodlands Multispeciality Hospital Limited,India,Asia-Pacific,General Hospital,16.800000000000004,12.22,1
1396,Xenia Hospitals,India,Asia-Pacific,General Hospital,16.800000000000004,12.15,1
1397,Yashoda Healthcare Services Limited,India,Asia-Pacific,General Hospital,16.800000000000004,12.09,1
1398,Yashoda Healthcare Services Limited; Malakpet - (Earlier Certificate issued in the Name of Yashoda Super Speciality Hospitall),India,Asia-Pacific,General Hospital,16.800000000000004,12.03,1
1399,Yashoda Healthcare Services Limited; Somajiguda - (Earlier Certificate issued in the Name of Yashoda Super Specaility Hospital),India,Asia-Pacific,General Hospital,16.800000000000004,11.96,1
1400,Yashoda Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,11.90,1
1401,Yashoda Hospital and Cancer Institute (A Unit of Yashoda Hospital and Research Centre Limited),India,Asia-Pacific,Cancer Specialty,16.800000000000004,11.84,1
1402,Yashoda Super Speciality Hospital; Kaushambi,India,Asia-Pacific,General Hospital,16.800000000000004,11.78,1
1403,Yashoda Super Speciality Hospital; Nehru Nagar,India,Asia-Pacific,General Hospital,16.800000000000004,11.71,1
1404,Yashoda Superspeciality Hospital And Cancer Institute,India,Asia-Pacific,Cancer Specialty,16.800000000000004,11.65,1
1405,Yashodhara Superspeciality Hospital Pvt. Ltd. Solapur Unit II,India,Asia-Pacific,General Hospital,16.800000000000004,11.59,1
1406,Yatharth Super Speciality Hospital (A Unit of Pristine Infracon Pvt. Ltd.),India,Asia-Pacific,General Hospital,16.800000000000004,11.52,1
1407,Yatharth Superspeciality Hospitals,India,Asia-Pacific,General Hospital,16.800000000000004,11.46,1
1408,Yatharth Wellness Hospital & Trauma Centre,India,Asia-Pacific,General Hospital,16.800000000000004,11.40,1
1409,Yatharth Wellness Super Speciality Hospital and Heart Centre,India,Asia-Pacific,Cardiac Specialty,16.800000000000004,11.34,1
1410,Yenepoya Institute of Medical Sciences & Research Pvt. Ltd.,India,Asia-Pacific,Teaching Hospital,16.800000000000004,11.27,1
1411,Yenepoya Medical College Hospital; Deralakatte,India,Asia-Pacific,Teaching Hospital,16.800000000000004,11.21,1
1412,Zydus Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,11.15,1
1413,Zydus Hospitals,India,Asia-Pacific,General Hospital,16.800000000000004,11.08,1
1414,Zydus Hospitals And Health Care Research Private Limited,India,Asia-Pacific,General Hospital,16.800000000000004,11.02,1
1415,Zydus Sitapur Hospital,India,Asia-Pacific,General Hospital,16.800000000000004,10.96,1
1416,Zynova Hospitals Private Limited,India,Asia-Pacific,General Hospital,16.800000000000004,10.89,1
1417,Aadicura Superspeciality Hospital,India,Asia-Pacific,General Hospital,9.0,10.83,1
1418,Ahmedabad Bariatrics and Cosmetics Private Limited,India,Asia-Pacific,General Hospital,9.0,10.77,1
1419,American Oncology Institute (A Unit Of Cancer Treatment Services Hyderabad Private Limited),India,Asia-Pacific,Cancer Specialty,9.0,10.71,1
1420,Ayursundra Superspecialty Hospital,India,Asia-Pacific,General Hospital,9.0,10.64,1
1421,Bhagirathi Neotia woman and Child Care Centre,India,Asia-Pacific,General Hospital,9.0,10.58,1
1422,Government Hospital for Chest and Communicable Diseases,India,Asia-Pacific,General Hospital,9.0,10.52,1
1423,Gunjkar Multispeciality Hospital,India,Asia-Pacific,General Hospital,9.0,10.45,1
1424,Guru Nanak Mission Hospital,India,Asia-Pacific,General Hospital,9.0,10.39,1
1425,Harshitha Hospital (P) Ltd.,India,Asia-Pacific,General Hospital,9.0,10.33,1
1426,Jai Hind Healthcare,India,Asia-Pacific,General Hospital,9.0,10.26,1
1427,Kailash Hospitals Ltd.,India,Asia-Pacific,General Hospital,9.0,10.20,1
1428,Kamla Hospital,India,Asia-Pacific,General Hospital,9.0,10.14,1
1429,Krupamayi Hospitals,India,Asia-Pacific,General Hospital,9.0,10.08,1
1430,LN Medical College & J.K. Hospital,India,Asia-Pacific,Teaching Hospital,9.0,10.01,1
1431,Lotus Hospitals for Women & Children,India,Asia-Pacific,Women & Child Specialty,9.0,9.95,1
1432,Max Super Specialty Hospital (A Unit of Max Healthcare Institute Limited) Shalimar Bagh,India,Asia-Pacific,Multi Specialty,9.0,9.89,1
1433,Medicover Hospital (A Unit of Sahrudaya Healthcare Pvt. Ltd.),India,Asia-Pacific,General Hospital,9.0,9.82,1
1434,Medicover Hospitals (A Unit of Sahrudaya Health Care Pvt. Ltd.),India,Asia-Pacific,General Hospital,9.0,9.76,1
1435,Meditrina Institute of Medical Sciences,India,Asia-Pacific,Teaching Hospital,9.0,9.70,1
1436,Mission of Mercy Hospital and Research Centre,India,Asia-Pacific,General Hospital,9.0,9.63,1
1437,Sardar Vallabhbhai Patel Rotary General Hospital - (Earlier Certificate issued in the Name of Sardar Patel Hospital and Heart Institute),India,Asia-Pacific,Cardiac Specialty,9.0,9.57,1
1438,Shanti Mukund Hospital,India,Asia-Pacific,General Hospital,9.0,9.51,1
1439,Sparsh Hospital for Accidents Orthopedics; Plastic & Maxillo Facial Surgery,India,Asia-Pacific,Orthopedic Specialty,9.0,9.45,1
1440,Sparsh Neuro & Superspeciality Hospital,India,Asia-Pacific,Neurological Specialty,9.0,9.38,1
1441,Super Speciality Hospital.Shyam Shah Medical College,India,Asia-Pacific,Teaching Hospital,9.0,9.32,1
1442,Suretech Hospital & Research Centre Ltd.,India,Asia-Pacific,General Hospital,9.0,9.26,1
1443,Top Stars Hospitals Pvt. Ltd.,India,Asia-Pacific,General Hospital,9.0,9.19,1
1444,Tristar Hospital,India,Asia-Pacific,General Hospital,9.0,9.13,1
1445,Ukar Super Speciality Hospital (A Unit of Ukar Healthcare Pvt. Ltd.) - (Earlier Certificate issued in the Name of Navin Hospital),India,Asia-Pacific,General Hospital,9.0,9.07,1
1446,Utkal Healthcare Private Limited,India,Asia-Pacific,General Hospital,9.0,9.01,1
1447,Aaryan Institute of Medical Science; Kutch,India,Asia-Pacific,Teaching Hospital,0,8.94,0
1448,Aastha Kidney & Superspeciality Hospital,India,Asia-Pacific,General Hospital,0,8.88,0
1449,ABH Healthcare Private Limited (Earlier Certificate issued in the name of Anil Baghi Hospital),India,Asia-Pacific,General Hospital,0,8.82,0
1450,Action Cancer Hospital,India,Asia-Pacific,Cancer Specialty,0,8.75,0
1451,Aditya Care Hospital,India,Asia-Pacific,General Hospital,0,8.69,0
1452,Aditya Hospital; Boggulakunta,India,Asia-Pacific,General Hospital,0,8.63,0
1453,Aditya Super Speciality Hospital And Research Centre,India,Asia-Pacific,General Hospital,0,8.56,0
1454,Al Arif Hospital,India,Asia-Pacific,General Hospital,0,8.50,0
1455,ANU Institute of Neuro & Cardiac Sciences (A Unit of Sri Anu Hospitals Pvt. Ltd.),India,Asia-Pacific,Cardiac Specialty,0,8.44,0
1456,Apollo Childerns Hospital,India,Asia-Pacific,General Hospital,0,8.38,0
1457,Apollo Hospitals International Limited,India,Asia-Pacific,General Hospital,0,8.31,0
1458,Apollo Speciality Hospitals; OMR,India,Asia-Pacific,General Hospital,0,8.25,0
1459,Archana Hospital,India,Asia-Pacific,General Hospital,0,8.19,0
1460,Artemis Hospital; Dwarka,India,Asia-Pacific,General Hospital,0,8.12,0
1461,Ashwini Sahakari Rugnalaya Sanshodhan Kendra NIY,India,Asia-Pacific,General Hospital,0,8.06,0
1462,Aster CMI Hospital; Sahakara Nagar,India,Asia-Pacific,General Hospital,0,8.00,0
1463,Baroda Heart Institute & Research Centre,India,Asia-Pacific,Cardiac Specialty,0,7.93,0
1464,Bhagat Chandra Hospital,India,Asia-Pacific,General Hospital,0,7.87,0
1465,Bharati Vidyapeeth University Medical College Hospital & Research Centre,India,Asia-Pacific,Teaching Hospital,0,7.81,0
1466,Bristlecone Hospitals (Erstwhile Titan Hospitals),India,Asia-Pacific,General Hospital,0,7.75,0
1467,Care & Cure Medicity Hospital,India,Asia-Pacific,General Hospital,0,7.68,0
1468,Century Super Speciality Hospitals Pvt. Ltd.,India,Asia-Pacific,General Hospital,0,7.62,0
1469,Chandan Neuro Sciences Hospital,India,Asia-Pacific,Neurological Specialty,0,7.56,0
1470,Charusat Hospital; Charusat Healthcare and Research Foundation,India,Asia-Pacific,General Hospital,0,7.49,0
1471,Chord Road HospitalPvt Ltd.,India,Asia-Pacific,General Hospital,0,7.43,0
1472,City Hospital & Research Centre (P) Ltd.,India,Asia-Pacific,General Hospital,0,7.37,0
1473,Cosmo Hospital,India,Asia-Pacific,General Hospital,0,7.30,0
1474,Cygnus Superspeciality Hospital,India,Asia-Pacific,General Hospital,0,7.24,0
1475,Deepak Memorial Hospital & Medical Research Centre,India,Asia-Pacific,General Hospital,0,7.18,0
1476,Delhi Heart Institute & Multispecialty Hospital,India,Asia-Pacific,Cardiac Specialty,0,7.12,0
1477,District Govt. Head Quarters Hospital,India,Asia-Pacific,General Hospital,0,7.05,0
1478,Dr. Karam Singh Memorial,India,Asia-Pacific,General Hospital,0,6.99,0
1479,Dr. Ravindra Hospital,India,Asia-Pacific,General Hospital,0,6.93,0
1480,Ekashilaa Hospitals (A Unit of Kakathiyan Medical Services Pvt. Ltd.),India,Asia-Pacific,General Hospital,0,6.86,0
1481,Father Muller Medical College Hospital,India,Asia-Pacific,Teaching Hospital,0,6.80,0
1482,Global Heart and General Hospital Private Limited,India,Asia-Pacific,Cardiac Specialty,0,6.74,0
1483,Global Hospital (A Unit of Sood Hospital Pvt. Ltd.),India,Asia-Pacific,General Hospital,0,6.68,0
1484,Global Longlife Hospital & Research Pvt. Ltd.,India,Asia-Pacific,General Hospital,0,6.61,0
1485,GNRC Institute of Medical Science; North,India,Asia-Pacific,Teaching Hospital,0,6.55,0
1486,Government. Hospital,India,Asia-Pacific,General Hospital,0,6.49,0
1487,Govt. Women & Children's Hospital,India,Asia-Pacific,Women & Child Specialty,0,6.42,0
1488,Greater Kailash Hospital Pvt Ltd,India,Asia-Pacific,General Hospital,0,6.36,0
1489,Hartej Hospital,India,Asia-Pacific,General Hospital,0,6.30,0
1490,HCG Cancer Centre,India,Asia-Pacific,Cancer Specialty,0,6.23,0
1491,Health Hospitals,India,Asia-Pacific,General Hospital,0,6.17,0
1492,Hospital for Mental Health,India,Asia-Pacific,General Hospital,0,6.11,0
1493,IMS and SUM Hospital,India,Asia-Pacific,General Hospital,0,6.05,0
1494,Indo US Superspeciality Hospital,India,Asia-Pacific,General Hospital,0,5.98,0
1495,Institute for Communicative and Cognitive Neurosciences; Shoranur,India,Asia-Pacific,Neurological Specialty,0,5.92,0
1496,Institute of Human Behaviour & Allied Sciences (IHBAS),India,Asia-Pacific,Teaching Hospital,0,5.86,0
1497,Jain Hospital,India,Asia-Pacific,General Hospital,0,5.79,0
1498,Jamdar Hospital,India,Asia-Pacific,General Hospital,0,5.73,0
1499,Kaizen Hospital,India,Asia-Pacific,General Hospital,0,5.67,0
1500,Kalinga Hospital; Chandrasekharpur,India,Asia-Pacific,General Hospital,0,5.60,0
1501,Kalyan Multispeciality Hospital,India,Asia-Pacific,General Hospital,0,5.54,0
1502,Kamineni Health Care Private Limited,India,Asia-Pacific,General Hospital,0,5.48,0
1503,Khandelwal Hospital & Urology Centre,India,Asia-Pacific,General Hospital,0,5.42,0
1504,Khetarpal Hospital,India,Asia-Pacific,General Hospital,0,5.35,0
1505,KIMS-Sunshine Hospitals (A Unit of Sarvejana Healthcare Private Limited),India,Asia-Pacific,General Hospital,0,5.29,0
1506,KMC Hospital & Research Centre,India,Asia-Pacific,General Hospital,0,5.23,0
1507,Kumaran Hospitals (P) Ltd.,India,Asia-Pacific,General Hospital,0,5.16,0
1508,L N Medical College and J K Hospital,India,Asia-Pacific,Teaching Hospital,0,5.10,0
1509,L.V. Prasad Eye Institute,India,Asia-Pacific,Eye Specialty,0,5.04,0
1510,Laxmi Narasimha Hospital; Warangal Urban,India,Asia-Pacific,General Hospital,0,4.97,0
1511,LBS Hospital,India,Asia-Pacific,General Hospital,0,4.91,0
1512,Life Kare Hospital,India,Asia-Pacific,General Hospital,0,4.85,0
1513,M.J. Naidu Super Speciality Hospital,India,Asia-Pacific,General Hospital,0,4.79,0
1514,Mallya Hospital,India,Asia-Pacific,General Hospital,0,4.72,0
1515,Manipal Super Speciality Hospital,India,Asia-Pacific,General Hospital,0,4.66,0
1516,Manu Hospital,India,Asia-Pacific,General Hospital,0,4.60,0
1517,Max Multisprecilaity Hospital,India,Asia-Pacific,General Hospital,0,4.53,0
1518,Medanta Abdur Razzaque Ansari Memorial Weavers Hospital,India,Asia-Pacific,General Hospital,0,4.47,0
